,kAP,kPA,konA
2351,0.0011313256285446843,0.07383778237788141,0.02463330233747546
2352,0.0067725915396737975,0.0029535294518885785,0.004103208497291457
2353,0.03914046584511117,0.001536900610715066,0.011400200447854838
2354,0.07448472520584425,0.008640957971849059,0.03268688425965227
2355,0.003128940289744265,0.0003041397879496577,0.08559902989890697
2356,0.0002857998218354248,0.003018774672596648,0.02200050483210647
2357,0.0005043583448381781,0.00466521959790286,0.005654957481199507
2358,0.014505678741222355,0.013272462253381453,0.038323520112156936
2359,0.004813324512584568,0.01094240697843423,0.006410746625736993
2360,0.010448020348264569,0.001365685454262319,0.0047444032186553025
2361,0.004779315452368972,0.06664996848864296,0.0023535108636288395
2362,0.005609079955725866,0.003482021187657276,0.052563679162483425
2363,0.0005873006834710573,0.0005276265220357028,0.012317527074461841
2364,0.00011935234366488227,0.041206511061403606,0.003111528921070174
2365,0.007095038601518983,0.0004831763414982315,0.005639231353556589
2366,0.0020741134512142706,0.008190240742225022,0.003743892397962308
2367,0.01743606612520502,0.09473680436543512,0.002748328394739744
2368,0.0025636230447766096,0.005828296954632001,0.001485600279809014
2369,0.009217217517224251,0.0008997600809095826,0.0015075600751818473
2370,0.016170136207650482,0.02922629091528906,0.0010993081562820578
2371,0.019769334402026755,0.022336193606641547,0.02419989433298922
2372,0.0031465287137411755,0.00019790767778332202,0.0011045588028437462
2373,0.025907073711407096,0.001090564843252714,0.09088435769865844
2374,0.0003025688393504189,0.0016457988250132632,0.00868284747523928
2375,0.0001743732289418746,0.0029037046647843647,0.010538316849290236
2376,0.030023175307230015,0.002314643634162651,0.04942072112793932
2377,0.04849040529428912,0.06493598518565638,0.013578531294398913
2378,0.08568634143179292,0.0032903920260102756,0.020666321349235052
2379,0.0003663995845026296,0.019819608437523305,0.004492473778001273
2380,0.015189511542552794,0.0001828212720868723,0.05487335810035025
2381,0.0002020301468072097,0.0013529034667836574,0.002028918062322197
2382,0.06545286969639148,0.0003755873949924751,0.005949439692895326
2383,0.005852989134840281,0.06180393573448013,0.05119387523434408
2384,0.0034317416435538967,0.023032878452826255,0.0502252381527652
2385,0.029956595150753666,0.0011584405862491074,0.004211994253004236
2386,0.0021049525929062443,0.06903650074927092,0.005363055695213322
2387,0.05764199458738285,0.0001103954987681497,0.002806785406135857
2388,0.0012546479031677667,0.00032753187412377265,0.010769529842932783
2389,0.0471880524842475,0.0269906142077736,0.0056872930278198805
2390,0.006497178129305221,0.00281295462560131,0.0011107045453169575
2391,0.0018492809140107816,0.029387737713062172,0.004437190971344644
2392,0.006479482613090244,0.0610049636717987,0.01487173562475362
2393,0.01512707897701337,0.00029432845204697543,0.003385227423753749
2394,0.03715159203984225,0.0028312656612693044,0.004408335775824481
2395,0.004586886613614573,0.0014529119324459502,0.004991099802181641
2396,0.0002618963139918807,0.0002590087655051383,0.014388036826283186
2397,0.002271653572738652,0.005411262650214279,0.08745144290447039
2398,0.00014359654967504643,0.0021957465495416337,0.001044910062497699
2399,0.004301404532263656,0.00014550840211152334,0.050111300289470743
2400,0.09977176505679884,0.04138332898369781,0.006423785895716729
2401,0.05379097407866204,0.049471557591886255,0.013889338468652583
2402,0.004805390197628384,0.042022887867446845,0.08598428724528902
2403,0.04187435088744516,0.0076018850163379085,0.0785521413862172
2404,0.0006531490517072896,0.018234031245657145,0.005515214184627192
2405,0.0009701310198811457,0.00286370771295508,0.05134712910198815
2406,0.0015504705306831075,0.09015534833467785,0.003805107044950098
2407,0.00011417194329325506,0.0007482976960683675,0.004215393157439486
2408,0.03980544987668084,0.0019869184796404006,0.0029080118463313777
2409,0.0014283332881780439,0.06545918486097473,0.010553221770466435
2410,0.0388456808810889,0.00039692677690056144,0.007285813972200494
2411,0.00018671374406814548,0.003153262040723316,0.015326427990444084
2412,0.0015256045145963472,0.0006107188010099594,0.001223612933293342
2413,0.0002684228930202405,0.010513711689905265,0.006026135523589506
2414,0.007332703864200918,0.06859066630459065,0.0024720174623637536
2415,0.04587972314004071,0.06982011457297209,0.07808549719620432
2416,0.002153042067282964,0.00591773680186904,0.004890851354237786
2417,0.04140628523493076,0.0029465696691015533,0.004759122624365414
2418,0.00046141878266224974,0.02407914376527473,0.004610061606858182
2419,0.007925608988643267,0.04241662629924267,0.0017335416985063508
2420,0.0857970332188286,0.003193015400889473,0.05520940121057318
2421,0.04384128322495556,0.058547850149039876,0.0020460193641518003
2422,0.00867675595592814,0.00028444988277542214,0.013357898429905516
2423,0.006968906766975869,0.0944781472760025,0.09224407081340928
2424,0.004478192436339357,0.02875461670291299,0.08762321727042754
2425,0.0029043340856942496,0.0032999461021929444,0.004203988244016009
2426,0.00042634529320517136,0.0007302239411403346,0.01610342534640384
2427,0.001415401994026026,0.000355932848312232,0.026426970470745065
2428,0.002132434708412036,0.04237971954456652,0.004166884708168128
2429,0.0023031232032312498,0.0022984155394876566,0.001931612303681119
2430,0.002965820002061814,0.0013664500935724588,0.07258474486031007
2431,0.009362705292939243,0.0025133399795071727,0.015085984856123037
2432,0.0010998749375006158,0.07718185590543368,0.0018734680097392126
2433,0.0008990831255427524,0.0899065178285613,0.0012979542483997528
2434,0.09627338926387423,0.005414392785283786,0.05277826613827527
2435,0.003368645998064558,0.005747360023806182,0.019824660966341084
2436,0.005196606733148571,0.015672355535507228,0.0682097834947908
2437,0.012601595916208958,0.019423292115552753,0.0012438801396096725
2438,0.0015367637957136929,0.00877796039303855,0.004872818584198633
2439,0.08083023094353484,0.0963018632842276,0.004130276192184127
2440,0.03607656374784133,0.0012691926584159734,0.010803577432141139
2441,0.03256236420222389,0.00040137654363917507,0.009408945424738009
2442,0.0026053802017128903,0.0003296978304222299,0.0017222239735938166
2443,0.0001442164472479516,0.00010616124178185788,0.015508022240812549
2444,0.014702311469343126,0.0008005186116736548,0.015159353971193112
2445,0.0023092346786172187,0.010270647302686401,0.0013388182942652709
2446,0.0005461813154982238,0.0001667782273877814,0.004555642206944181
2447,0.006806093027264448,0.0013206042548375965,0.00604608742418963
2448,0.014942405101794648,0.0008780884228183852,0.01190744009775521
2449,0.0012553433182623385,0.00835640834670925,0.0017232422053435866
2450,0.013671522480381868,0.06716140051361202,0.019319746865226407
2451,0.009107449272819,0.003418072973013285,0.09069090073251637
2452,0.00022718994896937507,0.03257805830865041,0.044026131446883526
2453,0.0010446256436332172,0.0010543403239493914,0.005749498969519756
2454,0.00010341701644537199,0.014806710590352623,0.010660214311373952
2455,0.024632599681454433,0.026738514101934032,0.004405490949563818
2456,0.0009244939283952688,0.0007966260162800455,0.007771195629210844
2457,0.09284356289014585,0.00036846900004263746,0.0023496371810263783
2458,0.0033723323777279544,0.011954754244716254,0.0032526669428061044
2459,0.002814951759377773,0.01716823389454748,0.010003249039457877
2460,0.0026837960995557903,0.009479187171941841,0.0012549535292950193
2461,0.0008063964924222364,0.0006494874061371678,0.008423407144119504
2462,0.0008900863112559823,0.04117153892449999,0.004285453056713084
2463,0.001830249451803857,0.048433352503735164,0.039740398946638555
2464,0.000150466089177261,0.011939301614869035,0.07518169034874396
2465,0.08046755893607982,0.00025394845626409106,0.05058093676021188
2466,0.00032705950502920665,0.0009595137724800046,0.0012455412896639588
2467,0.0003631015796560621,0.03700896069248859,0.01307363571261025
2468,0.001630181693958031,0.000504318704992285,0.0013721600143371852
2469,0.008274809325702076,0.0015929215259047683,0.0221774763827103
2470,0.00014492929037137538,0.051373047401133,0.0015112809692469978
2471,0.03666823777229219,0.0024820179425852217,0.0028542243711777407
2472,0.0003440082740185126,0.001390231283297679,0.0025644562819076293
2473,0.04456974822377604,0.0008586071687060986,0.08988047812222212
2474,0.005389926316815219,0.00015692715991915678,0.08520041742637721
2475,0.0017059457270487053,0.010927231267643873,0.016182262495619007
2476,0.041192194518766066,0.07296565475930926,0.001649743491425642
2477,0.00032849092668453013,0.00025089873445940236,0.020320949646746782
2478,0.0007126754203253168,0.0046980153650628435,0.0023472751055298078
2479,0.00028283553100812506,0.007275602817615798,0.08866709024333932
2480,0.001037007319028643,0.0005611064782908953,0.009140881504503246
2481,0.0020498379154720026,0.0008798952490811019,0.0874621878543772
2482,0.04402434455306887,0.03439132012018262,0.017266120810076595
2483,0.019363484533898582,0.0005440865722276967,0.0012310438731764522
2484,0.009994693812388567,0.00015039466408614841,0.032087936715854935
2485,0.0033563484521511562,0.0005436654271990493,0.005393560673052603
2486,0.0667021472313259,0.024309851519651406,0.02207914344575586
2487,0.05941930692557917,0.003651846709099531,0.005028272063305258
2488,0.0010578263926506438,0.0013571289799896578,0.007874395434935762
2489,0.006156429394793648,0.00010733781420474949,0.07647014908733955
2490,0.018201959149493064,0.006704757853450253,0.004496691617132948
2491,0.0030361276286240716,0.00026092249565120814,0.006451627191257382
2492,0.02595371620767439,0.0014658811363357923,0.003489380214665547
2493,0.0004830622064491452,0.0855943223477608,0.03882056848837043
2494,0.0013447695202160317,0.07711778798451403,0.0012365899950216347
2495,0.026125149208311018,0.00030070697204694156,0.04346163972370694
2496,0.0003810419442268423,0.01050718875563713,0.002766161036907083
2497,0.005035948279552822,0.0317940043911695,0.0014728234561800324
2498,0.00030982849562478205,0.00012612697053957392,0.008939954841144472
2499,0.051513877672683596,0.0173630952331064,0.001744169890057009
2500,0.002453219834609752,0.0008111828521256966,0.033251562986918205
2501,0.0007444820594439573,0.0001149201728857297,0.04203757975525042
2502,0.0048109570440025284,0.00016995671658107253,0.09043257554874258
2503,0.00059776996788746,0.012037696750321096,0.012327056433569721
2504,0.03421233806385731,0.022868535658186775,0.009733176268811723
2505,0.0024294683346110114,0.0005394392983609739,0.030468367967471936
2506,0.006764765425846634,0.012370617364965357,0.0341188415273906
2507,0.005060619347093907,0.019759936147779402,0.054383395221788415
2508,0.01667710836751619,0.005418657900762451,0.004582071855843178
2509,0.06646005593685039,0.0009935510722502473,0.002792068801497485
2510,0.023163221280584168,0.000978023790272069,0.001573096772560011
2511,0.03861012473542524,0.04179294804312102,0.005125803009753543
2512,0.0032089620692636878,0.0028023942313753023,0.014335377560325394
2513,0.0026758042429001773,0.0011897301794177948,0.0022529947733875735
2514,0.0019019371594833855,0.0018701776944530435,0.002028533358457307
2515,0.051338164924449925,0.00014674209702857915,0.0010593711925171506
2516,0.0008473526380887025,0.0024318787373284892,0.0035451783639240445
2517,0.004972340417166359,0.0021345895528425748,0.012428855114796002
2518,0.08550126093203207,0.00022410424560558893,0.007371511416508927
2519,0.0025234613182214993,0.0003070542256170415,0.0024820758029031613
2520,0.0005775001256277607,0.005872457683058411,0.08495318866650972
2521,0.06779792633622791,0.015758180932695567,0.010946587387665959
2522,0.0010934589738445018,0.00015732095179890916,0.022690855625763746
2523,0.0012217286128823894,0.00010603008819835178,0.05555932541345792
2524,0.026908395481056085,0.00039518512409269764,0.0036393962624786894
2525,0.0047676771879351775,0.00017066534354163865,0.026581817134798943
2526,0.08161093121858139,0.08866051526615118,0.02527620411065061
2527,0.00010433549140547401,0.0010198143416517988,0.0020784290415900406
2528,0.002129810462821178,0.016012637257525025,0.001233555537713656
2529,0.00022128265572321086,0.004941348656352616,0.0021567025606095604
2530,0.0004380653817369867,0.052476858101436284,0.05552670095023921
2531,0.00017706734170594378,0.002009540685916035,0.011641265459480993
2532,0.00043615335295313194,0.0001702508844523384,0.030438251866362252
2533,0.05660166101291191,0.00086644218182431,0.0020714627079344372
2534,0.0008264112593876193,0.0005099485038324848,0.003424070284161386
2535,0.07723821326969811,0.0003493858944316687,0.0035390119294302124
2536,0.022628801524068733,0.0014609626298102089,0.05464721535572694
2537,0.0010567994485246842,0.008852049513836247,0.08438617340458494
2538,0.0009624802093827147,0.03721912287328372,0.0011073545387246828
2539,0.00019592915260529202,0.00035532397567406395,0.04284261295057884
2540,0.015625827178877925,0.003473993506066355,0.022252940460679736
2541,0.0639207136697147,0.00012877861935442768,0.004010804222298857
2542,0.032645070103299596,0.00010357608745338522,0.00930748494375846
2543,0.0003116155851848699,0.045004320916685894,0.005169679247623559
2544,0.00121212597637272,0.0016241869811947547,0.0032122305034210643
2545,0.0025975844519570018,0.0019889507498314935,0.015815141789908064
2546,0.0005232231908933665,0.004290797910389813,0.004912266561823201
2547,0.0014525350665289358,0.004307191880065361,0.00998716573526662
2548,0.0023613537589113973,0.00780129911359148,0.0019956482220262295
2549,0.0006939631943464956,0.007632779237965,0.003975308855623604
2550,0.0003470195805502761,0.007853486886901222,0.0013607584234193004
2551,0.004453145359329725,0.00030637258351482507,0.0024590318776919902
2552,0.008977684015526925,0.00920138323242994,0.05896879775102895
2553,0.009936346813930089,0.02004025175511414,0.0025042481704330107
2554,0.043179943683652675,0.00017721686985861136,0.0036917975060356783
2555,0.0001785127390919501,0.01595630317451634,0.09957791431569189
2556,0.00064717230270566,0.003406265116316843,0.009534768193229353
2557,0.0359393584902776,0.004127407471564212,0.03549833594416643
2558,0.0003938638106474828,0.000405579703647478,0.034198854952810165
2559,0.008185061813422547,0.02593865747277799,0.08315708831422079
2560,0.00010286024371971253,0.04518010812407888,0.019048625199438694
2561,0.00029114807213192996,0.00043612705645777397,0.0024565905982156452
2562,0.025554263015634782,0.004655063688752932,0.0019425713254800528
2563,0.00041200530973516103,0.00940544164556622,0.01966706325845783
2564,0.0015705894110704408,0.003288445998527696,0.0019506585125501042
2565,0.0029558216002850777,0.01548116080607381,0.004766723714222826
2566,0.00031714777703103727,0.0003436237305484071,0.007664148533616852
2567,0.00026995665453162,0.00034541739457612307,0.005643121804502324
2568,0.007072426121567367,0.0002909469878194369,0.0010307795633511894
2569,0.00015324152874372427,0.08281840847154699,0.01495414131299753
2570,0.0006306227197347232,0.010188690727559537,0.002694280124990625
2571,0.0021521449974735893,0.006380827156408854,0.02774271348016477
2572,0.0009681240616407847,0.00042889694708258457,0.0029594481586317327
2573,0.0012732726032633791,0.07270055563274189,0.002633029916083483
2574,0.00016413586132526487,0.08085320621828444,0.08616281035680258
2575,0.0008744760969626558,0.0007053319465917979,0.052640401835028716
2576,0.00010886819116088336,0.014542715819120363,0.0017019504699244776
2577,0.004242101920794499,0.0021490889258823486,0.0016811917438696818
2578,0.0004970189397482852,0.0017762231533215624,0.01588308782126529
2579,0.0005266072056997724,0.038397779472589925,0.01192827667593755
2580,0.01721636018929845,0.05387004672473655,0.004998599591431067
2581,0.0014635812797896197,0.00021907600666742558,0.02321755926723897
2582,0.00012128395418096125,0.0029948301347798812,0.07953817541611978
2583,0.000612450232055534,0.0012267787036856221,0.010778333354456103
2584,0.0005854758446753593,0.010242963000970743,0.005954106356855643
2585,0.0011401703327896097,0.014211989690097253,0.0010747085584522488
2586,0.023626602340380325,0.03768864049052306,0.014054103182610278
2587,0.0035604972858926795,0.019879757500679572,0.030291067462762382
2588,0.0041161933606574,0.013201813544759055,0.0016121333050899058
2589,0.0005130660016958844,0.0033434591544634147,0.010431055113489615
2590,0.023987019768184785,0.01807796082241056,0.022982967408241003
2591,0.01687957633895211,0.09431475257712398,0.018720356452789577
2592,0.008863151491627587,0.00031291075385647855,0.06903819728590276
2593,0.000664305678231866,0.003024020829978222,0.06465010459614555
2594,0.0016128721909316234,0.062086032712729916,0.001661569134066627
2595,0.00046029740722802043,0.00031043586310878834,0.029652488958223845
2596,0.05125112093341779,0.0014683842269278937,0.015358349922964505
2597,0.019415493795532035,0.0004219862663095024,0.0031874296074751508
2598,0.005528805032063788,0.009488419295735458,0.014717745008147997
2599,0.08306507482738959,0.00811222364006434,0.001141982427220969
2600,0.00019730421092767846,0.0017036971006375104,0.015095100378163435
2601,0.00834914294998797,0.01252048639261968,0.01037663613837508
2602,0.0018932849237572802,0.01874025461117927,0.007342623003408163
2603,0.02904829315188333,0.00015487546458676572,0.004680872131602204
2604,0.013408501665052492,0.0025179861683811656,0.045764634697085214
2605,0.00011391190689618724,0.0056805869640020375,0.0022142926328157404
2606,0.05534650856662893,0.05046781035479405,0.004112103235424405
2607,0.00235106521797934,0.0014565480247428215,0.009047626446610993
2608,0.00028041802520882683,0.05113479772483402,0.002023668712530946
2609,0.007651682290236635,0.02150688803648584,0.010264197183634466
2610,0.014533820807629112,0.03977329615471499,0.002655160910178955
2611,0.00021501100883580042,0.010342681047594362,0.022946069462436297
2612,0.003433313803103929,0.0004803639512943881,0.009057739036093715
2613,0.039275684149839514,0.0006621481899667071,0.018752967975402414
2614,0.008340939713397739,0.00024299631517326147,0.0012642818274999545
2615,0.00013805881723518717,0.002445481021456792,0.012230353144345906
2616,0.0012003164027332871,0.0003933096424279695,0.0010734971804186387
2617,0.005642360454611207,0.00028505988007760866,0.002510845499013343
2618,0.08387101817705306,0.00027328085508238043,0.0030496606782170754
2619,0.007162316778452726,0.00024845026498821,0.03841753433453714
2620,0.0001789018189774703,0.0001127465372450764,0.028613210425134126
2621,0.01321624309087034,0.0004689705284416824,0.04391937288384822
2622,0.0002390615187496683,0.00011407717754739603,0.002467216531148795
2623,0.0018278334701096574,0.0004866267843661209,0.0018400424167011686
2624,0.001514567687167644,0.0024631198120256366,0.0984051526492009
2625,0.0841566352833023,0.007216152865177093,0.03767952218247862
2626,0.0016480755372008985,0.0015565433356210692,0.011479950712579144
2627,0.00033561187495287527,0.0006225061257705424,0.07384168778354201
2628,0.038677631635822426,0.005100925149528598,0.001969182499231794
2629,0.00032274351718136594,0.0018835559376331843,0.06782579724462327
2630,0.0012411803269078505,0.00024069377806598056,0.008362266016622275
2631,0.0008024374626642902,0.0008611986008273695,0.012251408370286274
2632,0.008159259298531106,0.08030493690897676,0.02400223349446418
2633,0.00022765996527720478,0.0025278753834374296,0.001517674748975652
2634,0.0031154329041248353,0.00013084578264726567,0.0010814121891420821
2635,0.030596830229139463,0.02681102369117173,0.008673937722055944
2636,0.0022892546630968323,0.00022960509963030105,0.01778357566715481
2637,0.009005922514951747,0.0005745659490270454,0.0027105714368614647
2638,0.0030661650693502786,0.0009587205655878968,0.021740841715077373
2639,0.006667179970887804,0.004575872475655158,0.030103053379955398
2640,0.0006586129482234601,0.0982798204672102,0.0013462375172545304
2641,0.00026126760849688865,0.0026217270525956734,0.0024116809769069354
2642,0.025100005099067253,0.00014287287845152102,0.004373609350485897
2643,0.002682626348172288,0.0016235673179520586,0.002677671885883005
2644,0.012117763971225597,0.0011479709008684741,0.019686754359361312
2645,0.04568649839141948,0.02887928923747918,0.001563052506191164
2646,0.00471686645150229,0.009199578009890413,0.0033130057703116603
2647,0.0780874925969083,0.0016333784258134266,0.009136596387769974
2648,0.00022435409452831358,0.007886635539393814,0.0032990822530923514
2649,0.03225698394037832,0.006917977731592675,0.018929839429189153
2650,0.024432776680295455,0.0003174588375533956,0.015270229339798328
2651,0.012085367987553183,0.00018869342358783032,0.0015239886766430135
2652,0.0005810635806322128,0.00015470213830891865,0.006401698792954648
2653,0.006219125994667938,0.003649391821068565,0.06803236514802541
2654,0.037694598890650445,0.005611778225970106,0.005617452280113036
2655,0.000930508312991637,0.0003155579202553533,0.044983195099951204
2656,0.0014586111118285055,0.006410336959427196,0.008411732516630977
2657,0.00010346833567930196,0.03542094790044277,0.039491156230739864
2658,0.011415585362967176,0.02289904969963097,0.0045900784330565126
2659,0.0007469480266581521,0.0030286289336199034,0.0014792316468699332
2660,0.0022032651482257882,0.02608848854437499,0.034819269673244564
2661,0.00023877820261687956,0.002287620609185648,0.002809964979831174
2662,0.020788523907621405,0.02257850105441853,0.0036161897701933736
2663,0.008496513765810633,0.0005464825914818532,0.08698984841327996
2664,0.0005342038736760417,0.0009154405137870293,0.007533108900773494
2665,0.0007814294543865883,0.00012955307499737493,0.004594197222323961
2666,0.042248907930524986,0.0021770794414519264,0.03585237807471688
2667,0.057003615174939785,0.0039411428764126975,0.0013418091318401024
2668,0.02561704492102428,0.013120890577784134,0.07623774943709262
2669,0.025774264673006322,0.012806739358234499,0.028618342199817664
2670,0.03600932106090562,0.03451770997220461,0.02782934896556343
2671,0.020734539307219316,0.0038983052686176836,0.0217223699364825
2672,0.0012374873681855025,0.007080357210591911,0.0465466865932155
2673,0.00019767682606457483,0.00014330061340204087,0.01150529114082857
2674,0.008656468847937294,0.00021288103463819557,0.004640108720803438
2675,0.0028172630674453934,0.0010746258860675326,0.019038189277415338
2676,0.011935081186933292,0.06228758279007655,0.08789995958223734
2677,0.00031915518741969993,0.026330885766862964,0.02212972517428189
2678,0.005998536852349599,0.00754260568905012,0.0010377368420965447
2679,0.0010543472960957317,0.0001471737618750723,0.0312835038541965
2680,0.0037978634622535617,0.0013927727373426047,0.08717700084734482
2681,0.002671752804716719,0.0015469352823620892,0.06775354922122011
2682,0.016376728861759355,0.013349217450257925,0.019232189083154976
2683,0.0004528415920921572,0.010322246727040078,0.018736038260250186
2684,0.000506371630004471,0.0017380720815655198,0.0013079900931331706
2685,0.012940693613344427,0.0002902892442796173,0.02703684451621396
2686,0.0009345172175717167,0.00030472283366636175,0.06614221092595737
2687,0.045447141461807596,0.011421165438077373,0.06253556985153694
2688,0.08730764261167667,0.0025227398558850533,0.03062482910222232
2689,0.00016402852746779623,0.00026569148622328985,0.020269807739240697
2690,0.004528529322133676,0.05055768478556342,0.050166462459528494
2691,0.00036318949580221556,0.0004203534566572616,0.005884183562818272
2692,0.0006126831343887452,0.0023676442663984913,0.027418143640075075
2693,0.03970659495292473,0.029417481477362516,0.0013486987193019266
2694,0.05404190896906591,0.04376886991193667,0.0026450919448135256
2695,0.0017800619654232382,0.01825469145306531,0.027298563758901537
2696,0.00011554054626275332,0.038622436235423004,0.0197090482358464
2697,0.002476862494207214,0.006905903404307161,0.011608272151727125
2698,0.0024839404098900343,0.02728918777497469,0.009105380910907738
2699,0.0001593773156320952,0.0010166936035727635,0.0027595423719002092
2700,0.07767436133316609,0.007467508983721843,0.008741607779639548
2701,0.007759257780415528,0.0006167889880364601,0.002240102547752056
2702,0.0002245724713827144,0.057632419357610015,0.006188310475195619
2703,0.01853338082169686,0.00878885710795342,0.012747176894550957
2704,0.0003088226404294187,0.004460608759164243,0.055772184404654125
2705,0.026485445104445556,0.0003238995081919441,0.021239682502625784
2706,0.002221137286154772,0.0012280373493760923,0.013485539044026437
2707,0.0003394742541583476,0.000961136879277214,0.030911578240843104
2708,0.01664275563008306,0.0017877382494749445,0.06302070158024647
2709,0.0008371787332865486,0.033747427415862466,0.0970316688229427
2710,0.0006160459270995606,0.009564194759096433,0.018508018815285913
2711,0.00030593608231686543,0.003976176973396861,0.0031708646020210895
2712,0.00028386415840141264,0.012634997486937867,0.002091334719164704
2713,0.0043266083066868044,0.00012968836853672486,0.019269210082128486
2714,0.0021354467807135897,0.00096708601936039,0.07147182497739024
2715,0.0017560657492547418,0.001625595067737493,0.005740824228042477
2716,0.0015313130185458518,0.06953888706480905,0.00242450602155602
2717,0.00289644101942988,0.00012406302180679025,0.016911075900957764
2718,0.0006805194050994787,0.00015437287843172293,0.02479798216564581
2719,0.0017450779288782508,0.008706535563359505,0.0012341161395021752
2720,0.06125902465854315,0.06057058202696175,0.00225166389326854
2721,0.0016636895335413059,0.005427985654555059,0.04398847730489438
2722,0.0009882043319082447,0.000385543474173598,0.02561190051279428
2723,0.0001574300677253625,0.00087665737797409,0.004762901777160112
2724,0.0013745699695471767,0.00015137286910375127,0.003516546005361348
2725,0.00015465491685041712,0.0014541152506487233,0.06666488223584364
2726,0.02245421245729173,0.00020539009460935034,0.00271284838693804
2727,0.04599337030698239,0.011174600471729836,0.0019093364047430062
2728,0.043151844621851135,0.06413846872256403,0.09807490120734207
2729,0.0007048562364547286,0.0001621521946221068,0.001772439426722637
2730,0.018987960682532574,0.0009712660730866611,0.015306922844703008
2731,0.04413492327945863,0.0001430171276025745,0.03827486166069249
2732,0.00012828417464029953,0.0009849572181563162,0.001862808593969477
2733,0.0002698018598185807,0.0917144040441626,0.0010891532273506579
2734,0.0060635035834960905,0.00021390166925783102,0.001273706292214229
2735,0.004172728115481172,0.04236957773732047,0.0537473415988425
2736,0.030051111562542615,0.0006303740754955808,0.014444477052594377
2737,0.001474830345694107,0.06287443206559525,0.005332329801290963
2738,0.06347805506245462,0.005126062260962947,0.0014188278050082006
2739,0.0003527789711110294,0.029024162217553204,0.0019735043229324764
2740,0.0013777256221719273,0.004379157283698463,0.034936674872709614
2741,0.0024435961476562754,0.021867141663665157,0.012871972773750406
2742,0.03210816383961532,0.048625407585614615,0.007038592397841543
2743,0.0003995922005497441,0.009763897839916312,0.015020504240508428
2744,0.005610729292999405,0.08120316938287986,0.034605389208411726
2745,0.0027518735906893405,0.0031656690858660767,0.0017949738982915746
2746,0.007256973858806074,0.00505568015249908,0.05096051344657424
2747,0.0234998403449235,0.013508424772114377,0.0025668420067106535
2748,0.00917831566335054,0.002384064422202618,0.0038077424422885073
2749,0.015327504422561039,0.0021003999354727862,0.0012588652444070452
2750,0.0711907429352162,0.0005360768996953449,0.03358949768882753
2751,0.003257836965693952,0.09639586333067528,0.00818290171320138
2752,0.0026624435363673724,0.06530964767150137,0.0013778449485610522
2753,0.0001690144533145097,0.03475953534582847,0.07333762262066101
2754,0.0055971188765580335,0.004601974993671991,0.0072636351979787845
2755,0.003923065503879528,0.0035649389361380427,0.07536091596445935
2756,0.004382065372772681,0.003444538408931306,0.024902941750484613
2757,0.0003902121685403882,0.005123641411515903,0.00283847812605304
2758,0.08760413349596823,0.020943056267411084,0.003097888056267173
2759,0.0016990353051648476,0.019379825698996666,0.0065870727179905475
2760,0.004922881648166026,0.08917321094798955,0.03483438447428982
2761,0.04905228629544005,0.018357101308850245,0.03083194922864764
2762,0.0008961597578590546,0.0006115131647423034,0.01666368614571346
2763,0.00018309009390301916,0.0004494652970829794,0.06392183586650318
2764,0.0002015812006059399,0.09969984702082663,0.012293910635272408
2765,0.022570581588077045,0.011296764932484235,0.0033263253492790508
2766,0.007019707250834947,0.03126752911818515,0.00886958447342333
2767,0.00030824229484525576,0.0006333634647850866,0.0010395503395191207
2768,0.010339592287576155,0.004201678750184641,0.0030869481413301324
2769,0.0014727129908617706,0.007165380959163029,0.003528634506869257
2770,0.021229198710618086,0.012747289873733123,0.019439038682669073
2771,0.00021902726642853278,0.009987440755273419,0.0018562517223416509
2772,0.00018983803948517753,0.00035634712193564525,0.019104449347586185
2773,0.0230148943608489,0.05342143028152151,0.027626647303451463
2774,0.000649938232039581,0.0004335342828442781,0.008588063777514556
2775,0.02005741877352533,0.07359421113425194,0.0021414504535301445
2776,0.0003197105311990989,0.027050607828610147,0.001162250963605422
2777,0.001566008304039814,0.0018394476009270457,0.024239320953355514
2778,0.00010078957966385838,0.003145298378051954,0.052651440151152674
2779,0.021008277604554492,0.0009525584257216021,0.010343505074828589
2780,0.0006761674253988798,0.05961345218225816,0.09790457123927315
2781,0.009951388200654356,0.009230028630449506,0.04326951710430512
2782,0.00857605388562431,0.07238723658052591,0.01846255835522856
2783,0.005432978898815283,0.0016949776905542887,0.0018295405277500621
2784,0.03180093241085696,0.029554938380981298,0.0019346300218578388
2785,0.036982564463453736,0.0005818400112740834,0.007747676901614202
2786,0.001709458601333934,0.0002765469896437494,0.006716980651689414
2787,0.0007699092947645897,0.001134398628383263,0.010756139310404929
2788,0.0007864401850265001,0.012609863973124727,0.0023007432303069238
2789,0.009604890807390363,0.028850570723908404,0.008344605525206644
2790,0.015566648352981516,0.0005006491666141012,0.022551049525812796
2791,0.08391083129192123,0.00024345733524265366,0.07914479008855317
2792,0.004110809841794998,0.06449575600461384,0.040509790445812995
2793,0.07092326653307744,0.00543919745513371,0.0394491557847923
2794,0.0019178826207871603,0.026801374398826714,0.05388198422198987
2795,0.09846944571887344,0.007417812004329643,0.05081598678834351
2796,0.00042971102168139316,0.002058789101547781,0.06093479781180576
2797,0.01270472836376759,0.002032835284401996,0.020190835266597575
2798,0.0002163686995807636,0.0001990464630960204,0.003299869513467998
2799,0.00514130292439391,0.0006733791273221802,0.0039456442200111715
